journal_nlm_id	delay_type	slope	slope_as_percent	p_value
0372434	Publication	   3.84807	  14.05301	 4.74e-01
0372460	Acceptance	  -6.96256	  -6.29713	 1.82e-06
0372477	Acceptance	  -0.21898	  -0.11359	 7.84e-01
0372477	Publication	  -4.83715	 -21.33105	 6.51e-60
0372516	Acceptance	   0.10680	   1.35280	 1.30e-09
0372516	Publication	  -0.40931	  -4.36603	3.34e-207
0372525	Acceptance	   0.97143	   1.20269	 4.51e-01
0372525	Publication	  24.18626	  82.26618	 3.69e-03
0372537	Acceptance	 -11.10673	  -9.36063	 5.27e-01
0372537	Publication	 -11.47091	 -18.55988	 1.94e-03
0372544	Acceptance	   0.49443	   0.69245	 5.82e-01
0372544	Publication	   1.65181	   3.20296	 1.21e-02
0372553	Acceptance	  -5.70832	  -3.97421	 4.34e-01
0372553	Publication	   0.25702	   0.37770	 5.54e-01
0372612	Acceptance	  -4.96423	  -3.19777	 5.32e-07
0372612	Publication	 -10.03248	 -21.74770	7.50e-138
0372625	Acceptance	  -2.95913	  -3.16051	 3.50e-09
0372625	Publication	  -7.38321	 -29.71857	1.39e-172
0372650	Acceptance	   1.60958	   1.75044	 2.19e-02
0372714	Acceptance	  -0.34627	  -0.22830	 9.34e-01
0372736	Acceptance	   5.00617	   3.44749	 5.04e-03
0372741	Acceptance	  -4.39399	  -5.68472	 4.04e-14
0372741	Publication	  -4.42260	 -12.57700	 1.12e-12
0372762	Acceptance	   1.19657	   0.86016	 1.09e-03
0372762	Publication	  -1.51453	 -10.61036	 5.61e-76
0372763	Acceptance	  -5.06198	  -3.45205	 7.73e-01
0372763	Publication	   8.18932	  61.07213	 1.81e-02
0372764	Acceptance	 -16.79402	 -11.01433	 6.64e-02
0372764	Publication	 -37.11366	 -20.17964	 1.22e-01
0372772	Acceptance	  -6.58199	  -5.49734	1.00e-111
0372772	Publication	 -13.49883	 -19.04418	 0.00e+00
0373007	Acceptance	  -1.22945	  -0.67216	 1.13e-01
0373007	Publication	   2.65819	   4.46363	 1.81e-01
0373026	Acceptance	   4.59124	   2.18131	 1.44e-01
0373026	Publication	 -37.83035	 -26.29542	 3.50e-30
0373062	Acceptance	  -2.53745	  -2.33482	 1.12e-01
0373062	Publication	 -12.13309	  -9.73478	 4.37e-07
0373224	Acceptance	  10.49759	   5.63233	 4.30e-02
0373224	Publication	  -1.38865	  -2.79633	 8.86e-02
0373226	Acceptance	  -1.43893	  -1.24774	 2.37e-03
0373226	Publication	  -1.76038	 -11.97408	3.19e-142
0374236	Acceptance	  -3.10025	  -3.80203	 1.66e-09
0374236	Publication	  -4.89034	  -6.47642	 3.14e-15
0374620	Acceptance	   3.12515	   6.47809	 1.33e-01
0374630	Acceptance	  -3.47206	  -2.37401	 1.66e-09
0374630	Publication	   3.32081	   6.60252	 4.98e-09
0374636	Acceptance	  36.17375	  43.70280	 2.81e-02
0374636	Publication	   2.52972	  39.75759	 1.66e-01
0374655	Acceptance	  12.90805	   4.84767	 1.81e-04
0374655	Publication	 -17.91873	 -14.55566	 2.24e-13
0374672	Acceptance	  -3.32264	  -3.08568	 3.32e-01
0374675	Acceptance	  19.38583	  11.22073	 1.48e-03
0374675	Publication	  16.22271	  53.37096	 4.10e-61
0374703	Acceptance	 -11.45529	  -7.56302	 9.16e-09
0374703	Publication	 -38.75628	 -20.03829	 4.92e-19
0374716	Acceptance	  -2.10806	  -1.10000	 1.32e-02
0374716	Publication	  -3.29394	  -8.37638	 9.45e-31
0374750	Acceptance	   1.28582	   0.55149	 5.28e-01
0374750	Publication	  -7.11559	 -16.01138	 1.29e-22
0374763	Acceptance	-156.66045	 -42.91949	 1.70e-42
0374763	Publication	 -73.03994	 -38.17006	 7.93e-14
0375037	Acceptance	   2.56207	   3.16848	 2.77e-01
0375037	Publication	   0.41686	   0.92296	 5.51e-01
0375267	Acceptance	  -8.38327	  -5.71025	 2.64e-33
0375267	Publication	 -10.87719	 -26.59282	4.09e-176
0375327	Acceptance	   7.44675	   6.27639	 3.31e-01
0375327	Publication	  34.59304	  50.45437	 8.11e-14
0375361	Publication	 -14.69722	 -25.35937	 9.31e-08
0375370	Acceptance	  -1.60835	  -0.87444	 5.42e-01
0375370	Publication	 -13.91355	  -4.39861	 6.76e-10
0375400	Acceptance	 -64.02496	 -43.43537	 2.29e-03
0375400	Publication	 -61.58123	-142.64617	 3.83e-41
0375403	Acceptance	  -4.22014	  -3.32304	 3.35e-28
0375403	Publication	  -6.66835	 -22.03469	 0.00e+00
0375404	Acceptance	   9.60702	   7.05280	 5.94e-01
0375404	Publication	   0.04431	   1.19377	 9.47e-01
0375410	Acceptance	  -5.15901	  -3.60838	 8.40e-43
0375410	Publication	  -5.94080	 -11.46642	 0.00e+00
0375521	Acceptance	  -0.07228	  -0.05479	 7.63e-01
0375521	Publication	  -5.12846	 -17.77427	1.47e-210
0375566	Acceptance	   2.52893	   1.14808	 8.68e-03
0375566	Publication	  -5.78574	 -25.82871	 4.97e-45
0375655	Acceptance	  36.49815	  21.58326	 1.28e-01
0375655	Publication	   2.48301	   3.06515	 7.99e-01
0375672	Acceptance	  -9.44511	  -4.74864	 1.56e-72
0375672	Publication	  -5.52281	 -16.14197	1.32e-271
0376027	Acceptance	   8.46164	   5.19095	 7.29e-01
0376027	Publication	  19.04088	  52.93540	 1.83e-16
0376331	Acceptance	  -2.44491	  -1.89029	 2.38e-07
0376331	Publication	  -5.71403	 -17.39769	1.36e-217
0376333	Acceptance	 -11.58570	  -6.39051	 5.35e-53
0376333	Publication	 -14.44533	 -35.84355	5.23e-230
0376334	Acceptance	  -4.31561	  -2.85478	 1.69e-04
0376334	Publication	  -6.95798	 -14.52574	 1.49e-45
0376340	Acceptance	  -0.78579	  -0.79087	 9.77e-03
0376340	Publication	 -10.36555	 -26.41420	 0.00e+00
0376342	Acceptance	   0.92977	   0.55716	 1.50e-02
0376342	Publication	  -2.31487	 -14.20192	7.14e-129
0376343	Acceptance	   3.32887	   2.86324	 1.89e-17
0376343	Publication	 -15.05824	 -24.39145	 0.00e+00
0376352	Acceptance	  30.92031	  41.65835	 1.34e-11
0376352	Publication	  17.81377	  34.26500	 2.71e-06
0376362	Acceptance	  -1.52550	  -1.67532	 9.31e-01
0376362	Publication	  13.86746	 230.63768	 2.03e-01
0376363	Acceptance	  -3.62375	  -2.93337	 1.99e-01
0376363	Publication	  11.65171	  20.22909	 8.26e-10
0376364	Acceptance	 -20.69606	 -12.29492	 1.92e-04
0376364	Publication	  -9.58771	  -9.07035	 3.18e-02
0376370	Acceptance	  24.71502	   9.10800	 7.55e-04
0376374	Publication	  -3.40846	 -17.24783	 1.97e-05
0376377	Acceptance	  -3.80152	  -5.39039	 2.61e-08
0376377	Publication	 -11.41274	 -10.84081	 1.51e-48
0376422	Publication	  19.48904	  26.42794	 3.66e-03
0376424	Acceptance	 -20.76293	  -8.38037	 4.96e-04
0376425	Acceptance	  -0.05307	  -0.05955	 9.82e-01
0376425	Publication	  -0.41039	  -0.88983	 6.39e-01
0376506	Acceptance	  -1.98709	  -3.12584	 2.81e-01
0376506	Publication	 -53.62197	 -67.64498	 2.04e-54
0376507	Acceptance	   2.53649	   0.90065	 3.97e-03
0376507	Publication	  -7.04063	  -8.07509	 3.57e-77
0376574	Acceptance	   1.67404	   0.84942	 7.44e-01
0376574	Publication	  -1.84526	  -3.29200	 7.15e-02
0376600	Acceptance	  -4.18464	  -8.63311	 6.73e-01
0376600	Publication	  -7.76426	 -22.45043	 5.60e-02
0376601	Acceptance	   6.41873	   7.45703	 8.13e-01
0376601	Publication	  26.78935	 102.42743	 4.77e-03
0376617	Acceptance	  21.08028	  15.92604	 2.97e-04
0376617	Publication	  15.44804	  28.80497	 2.50e-14
0376757	Acceptance	  21.54443	  12.49731	 5.91e-14
0376757	Publication	 -16.15837	 -44.09770	 2.63e-30
0400645	Acceptance	 -17.67209	  -7.15156	 2.90e-20
0400654	Acceptance	   1.71346	   1.06753	 3.26e-01
0400654	Publication	 -14.87277	 -32.00739	 1.77e-82
0400675	Acceptance	   3.02100	   1.58411	 2.51e-05
0400675	Publication	  -6.26602	 -16.30471	3.00e-151
0400714	Acceptance	   1.52760	   1.33015	 1.27e-06
0400763	Acceptance	   0.85683	   0.66326	 7.61e-02
0400763	Publication	  -6.18353	 -21.37210	1.38e-129
0400767	Acceptance	  -8.97562	  -6.75532	 4.31e-32
0400767	Publication	  -3.30091	 -10.40977	2.59e-106
0401057	Acceptance	  15.76656	  10.39922	 2.64e-10
0401057	Publication	   2.38322	   2.29298	 1.52e-01
0401060	Acceptance	  16.55245	  12.44981	 2.23e-01
0401060	Publication	  16.92546	  17.97559	 1.04e-03
0401075	Acceptance	  -4.88346	  -3.46395	 4.73e-02
0401075	Publication	 -18.80111	 -53.26763	 5.40e-28
0401107	Acceptance	   7.46775	   6.36409	 6.56e-02
0401121	Acceptance	   0.16428	   0.22696	 9.79e-01
0401121	Publication	   1.43072	   2.02684	 6.94e-01
0401133	Acceptance	  13.67193	   8.38483	 1.17e-01
0401150	Acceptance	  -7.47798	  -6.21571	 7.50e-01
0401150	Publication	 -39.51237	 -58.78615	 1.01e-07
0401152	Acceptance	  -7.66235	  -3.96633	 9.50e-10
0401152	Publication	  -7.73156	 -14.35508	 2.90e-68
0401223	Acceptance	  -0.01245	  -0.00533	 9.96e-01
0401223	Publication	  -8.41963	 -11.18094	 5.63e-12
0401224	Acceptance	  35.00455	  45.05806	 1.91e-03
0401224	Publication	  -0.95237	 -34.23376	 2.60e-01
0401233	Acceptance	  -4.43729	  -4.27103	 1.73e-01
0401233	Publication	  -0.52824	  -4.15853	 3.76e-02
0401245	Acceptance	   6.52485	   3.57272	 5.27e-01
0401300	Acceptance	  -6.23677	  -2.72644	 3.96e-08
0401300	Publication	  -6.66080	 -18.90662	5.45e-307
0401302	Acceptance	  23.76215	  20.90627	 1.17e-04
0401316	Acceptance	 -20.10175	 -17.42747	 3.39e-12
0401316	Publication	 106.97375	  33.41579	 1.52e-04
0401404	Acceptance	   2.59819	   1.13367	 1.06e-02
0401404	Publication	 -18.28964	 -24.35099	5.00e-102
0401650	Acceptance	   1.57246	   1.14971	 4.65e-01
0401650	Publication	  -1.12172	  -2.54854	 1.95e-01
0401663	Acceptance	   0.53161	   0.21469	 8.71e-01
0401663	Publication	  -3.95468	  -7.14858	 3.82e-04
0401664	Acceptance	 -15.97998	  -5.75899	 5.49e-93
0401664	Publication	  -9.35765	 -17.70694	1.57e-305
0402313	Acceptance	  -0.11371	  -0.09588	 8.64e-01
0402313	Publication	  -6.23971	 -23.16806	 1.61e-87
0403171	Acceptance	  -3.32880	  -4.42140	 7.45e-65
0403171	Publication	  -1.74878	 -11.94191	 2.49e-49
0403234	Acceptance	  27.03956	  15.09667	9.85e-264
0403234	Publication	  -0.85653	  -4.27006	 1.04e-03
0403437	Acceptance	  -0.17749	  -0.12797	 9.01e-01
0404243	Acceptance	  11.60339	   9.40197	 3.69e-01
0404243	Publication	 -12.57565	 -41.64122	 6.45e-02
0404256	Acceptance	  -1.95951	  -0.80520	 5.59e-01
0404256	Publication	-155.26972	 -99.32902	 3.54e-04
0404261	Acceptance	 -61.78322	 -29.38781	 5.84e-04
0404271	Acceptance	  -5.68995	  -4.87122	 3.34e-01
0404271	Publication	  -7.54605	  -6.38228	 1.40e-01
0404277	Acceptance	 -10.63304	 -11.58647	 2.33e-01
0404277	Publication	-106.59396	 -68.10967	 3.17e-07
0404312	Acceptance	   9.08530	   4.67275	 4.03e-03
0404371	Acceptance	  -3.83243	  -1.93791	 4.00e-02
0404453	Acceptance	  -4.45625	  -6.87407	 3.62e-01
0404453	Publication	 -21.15233	-104.05123	 4.01e-05
0404510	Acceptance	  -6.16766	  -3.30620	 4.93e-01
0404510	Publication	  -4.04744	  -5.85063	 6.12e-03
0404511	Acceptance	   5.41928	   4.32318	 7.85e-01
0404511	Publication	   0.76530	   3.28160	 8.46e-01
0404520	Acceptance	  -0.97853	  -1.52371	 6.12e-01
0404536	Acceptance	  -0.05340	  -0.04563	 9.23e-01
0404536	Publication	  -2.89455	 -14.77625	 1.21e-57
0404551	Acceptance	  14.68799	   8.63384	 1.04e-04
0404551	Publication	 -24.69201	 -24.31595	 1.82e-22
0405543	Acceptance	   4.48621	   5.87242	 3.45e-03
0405543	Publication	  -9.17523	 -11.61753	 1.47e-05
0406041	Acceptance	  -9.21877	  -6.35374	 4.14e-03
0406041	Publication	  12.70970	  26.34032	 2.86e-03
0406125	Acceptance	  -3.57257	  -2.58909	 1.32e-01
0406125	Publication	 -13.47837	 -22.27692	 3.97e-50
0410263	Acceptance	  -4.85733	  -1.97888	 4.16e-01
0410263	Publication	  -3.40464	  -8.44742	 3.31e-03
0410427	Acceptance	  -0.22687	  -0.18617	 5.95e-01
0410427	Publication	  -2.69373	  -8.52131	 1.49e-75
0410462	Acceptance	   7.98363	   5.87529	3.47e-300
0410462	Publication	   1.34534	   3.07475	 2.15e-66
0410553	Acceptance	   0.74725	   0.42073	 1.01e-01
0410553	Publication	  -2.40591	  -3.18331	 1.16e-20
0411011	Acceptance	 -33.51713	 -33.72248	 1.22e-03
0411011	Publication	   1.82939	  10.46871	 8.51e-02
0412041	Acceptance	  -2.48464	  -2.92185	 1.31e-11
0412041	Publication	  -5.41149	 -14.97785	1.59e-202
0413066	Acceptance	   1.59843	   0.90763	 9.41e-04
0413066	Publication	   0.16350	   0.44450	 5.48e-01
0413606	Acceptance	  -3.61181	  -2.97114	 4.44e-01
0413606	Publication	   7.76726	  13.78256	 2.56e-04
0413675	Acceptance	  -0.91101	  -0.96241	 1.98e-04
0413675	Publication	 -11.29642	  -9.86225	 0.00e+00
0414003	Acceptance	  -1.85383	  -1.78511	 1.23e-01
0414003	Publication	 -33.45696	 -10.92799	 1.22e-07
0414162	Acceptance	 -17.32954	 -21.53131	 3.51e-02
0414576	Acceptance	  -3.78085	  -1.39892	 7.19e-02
0414576	Publication	  -4.78767	 -11.25375	 1.92e-17
0415677	Acceptance	   4.62937	   2.93198	 2.58e-07
0415677	Publication	  -3.46366	 -11.43063	 2.46e-52
0416575	Acceptance	  -0.17878	  -0.18791	 5.12e-01
0416575	Publication	  -2.15870	 -13.54785	 1.64e-57
0416661	Acceptance	  -5.98760	  -4.72297	 2.77e-01
0416661	Publication	  -5.36925	  -7.35079	 1.21e-01
0417347	Acceptance	  -3.22476	  -2.22570	 6.93e-10
0417347	Publication	  -3.09094	  -4.32707	 4.80e-22
0417353	Acceptance	  95.33955	  81.97147	 7.02e-04
0417353	Publication	  12.97867	  42.11452	 4.45e-02
0417360	Acceptance	   1.67512	   1.54703	 4.52e-01
0417360	Publication	  -0.04186	  -0.06783	 9.60e-01
0417372	Publication	 -22.39836	 -23.21364	 9.41e-05
0417373	Acceptance	  -6.72720	  -5.14910	 3.97e-45
0417373	Publication	 -44.26612	 -23.67143	1.62e-168
0417402	Acceptance	  -0.71960	  -0.40757	 2.83e-01
0417402	Publication	  -5.72130	 -17.07532	4.00e-232
0417410	Acceptance	   2.18242	   2.72513	 8.19e-01
0417410	Publication	 -48.05136	 -18.66703	 1.23e-01
0417435	Acceptance	  -0.86169	  -0.57236	 5.69e-01
0417435	Publication	  -5.46241	 -19.80364	 7.72e-16
0417442	Acceptance	  -5.47666	  -3.18623	 3.56e-05
0417442	Publication	 -27.45755	 -32.86344	1.45e-157
0417615	Acceptance	  -0.78400	  -0.88311	 8.40e-03
0417615	Publication	  -4.41419	 -12.57634	3.15e-114
0417625	Acceptance	   0.02969	   0.02624	 9.22e-01
0417625	Publication	  -3.91278	  -6.66995	1.91e-109
0417731	Acceptance	  -3.62524	  -2.60182	 3.91e-02
0417731	Publication	  -4.15277	  -7.70217	 1.56e-07
0417737	Acceptance	   0.05195	   0.05000	 9.73e-01
0420404	Acceptance	  -1.14920	  -1.37162	 1.82e-02
0420404	Publication	  -4.76591	 -12.72626	 2.35e-89
0420510	Acceptance	  -2.75390	  -2.15927	 2.86e-15
0420510	Publication	  -3.62939	 -26.50243	 0.00e+00
0420544	Acceptance	  -6.95651	  -6.12768	 3.99e-02
0420544	Publication	  -5.87994	  -3.95652	 3.04e-04
0421030	Acceptance	  -5.82225	  -4.30325	 2.52e-01
0421030	Publication	   1.68779	   2.79301	 2.93e-01
0421031	Acceptance	  -4.43803	  -3.15346	 1.86e-08
0421031	Publication	 -15.23392	 -10.84169	 1.72e-28
0421041	Acceptance	  -3.74849	  -3.03527	 7.96e-01
0421041	Publication	   5.15426	  20.08476	 2.87e-01
0421510	Acceptance	  -2.73018	  -1.57461	 5.11e-81
0421510	Publication	  -4.80666	  -9.69329	4.05e-163
0421520	Acceptance	   0.23695	   0.13043	 9.43e-01
0421520	Publication	  -4.11272	 -15.63910	 5.19e-13
0423161	Acceptance	  -9.39043	  -9.07383	8.22e-172
0423161	Publication	 -19.57472	 -27.54780	 0.00e+00
0423506	Publication	   1.76064	   2.91972	 1.24e-01
0425076	Acceptance	   0.32065	   0.25293	 9.39e-01
0425123	Publication	   1.00001	   1.99108	 3.00e-01
0425124	Acceptance	 -15.91246	 -10.66588	 1.70e-03
0425124	Publication	 -10.86116	 -10.86348	 7.84e-02
0426720	Acceptance	   3.64628	   2.48031	 3.45e-01
0426720	Publication	  -5.44387	 -17.75726	 6.45e-06
0430773	Acceptance	  -0.67767	  -0.41588	 5.47e-01
0430773	Publication	  -6.73797	 -21.02336	 2.90e-50
0432520	Publication	  -0.55957	  -1.91109	 7.84e-01
0433604	Publication	  -1.84720	  -5.84440	 2.20e-01
0435062	Acceptance	  -5.72464	  -2.93972	 5.34e-08
0435062	Publication	 -11.18763	 -19.22321	3.20e-105
100883319	Acceptance	  -0.67757	  -0.38592	 3.49e-01
100883319	Publication	  -4.60102	  -9.70912	8.85e-166
100883360	Publication	  -3.13884	  -2.83703	 1.34e-04
100883369	Publication	 -63.03473	 -34.84161	 9.13e-28
100883395	Acceptance	   1.33605	   2.00189	 3.99e-05
100883395	Publication	  -0.32769	  -1.16822	 1.79e-02
100883417	Acceptance	  -4.41694	  -5.18779	 1.07e-07
100883417	Publication	  -0.42293	  -0.69138	 7.05e-01
100883448	Acceptance	   5.33489	   4.69486	 7.54e-24
100883450	Acceptance	  -1.73550	  -1.14345	 6.23e-01
100883450	Publication	   7.48999	  11.34360	 8.87e-03
100883508	Acceptance	   1.03596	   0.96572	 5.14e-02
100883508	Publication	  -6.04494	 -19.47843	1.57e-173
100883537	Acceptance	   0.69863	   0.67884	 2.03e-01
100883537	Publication	  -6.02234	 -18.38937	2.81e-144
100883590	Acceptance	  -4.73217	  -3.13504	 2.11e-04
100883590	Publication	 -14.10695	  -9.84176	 5.99e-32
100883596	Acceptance	 -71.65841	 -31.56110	 1.33e-13
100883596	Publication	 -23.08083	 -20.53729	 5.89e-07
100883611	Acceptance	   2.96187	   2.78881	 1.60e-01
100883645	Acceptance	  -4.99926	  -5.34959	 1.67e-02
100883645	Publication	   4.10741	  10.72027	 2.17e-13
100883649	Acceptance	  -8.01558	  -5.60738	 3.83e-14
100883649	Publication	  -0.45517	  -0.54207	 6.74e-01
100883688	Acceptance	  -4.70093	  -3.23240	 4.97e-02
100883688	Publication	  -7.03342	  -6.79072	 4.09e-06
100883691	Acceptance	   7.46171	   6.62529	 3.11e-02
100883691	Publication	   3.56904	   9.54955	 7.93e-11
100883692	Acceptance	  -0.61666	  -0.51190	 8.49e-01
100883692	Publication	  10.93014	  22.64656	 4.58e-30
100883818	Acceptance	  13.33314	   5.95542	 7.64e-06
100883818	Publication	 -11.57993	 -13.64593	 5.41e-26
100884139	Acceptance	  14.14957	  11.90626	 8.97e-33
100884139	Publication	 -20.28487	 -15.81426	 2.26e-17
100885136	Acceptance	   2.22501	   1.27369	 1.20e-01
100885136	Publication	  -7.82760	 -14.52213	 3.28e-43
100885357	Acceptance	   1.67564	   1.13467	 3.65e-01
100885357	Publication	 -18.49212	 -33.21779	 2.71e-25
100885761	Acceptance	  18.54722	  10.14151	 7.21e-05
100885761	Publication	   0.60194	   1.35135	 6.20e-01
100886002	Acceptance	 -18.74339	  -9.07616	 1.16e-03
100886002	Publication	  22.99990	  16.58277	 6.83e-18
100886238	Acceptance	   0.92027	   0.72502	 1.98e-01
100886238	Publication	 -14.29684	 -27.01255	1.67e-104
100886455	Acceptance	   6.30966	   3.75110	 1.09e-01
100886455	Publication	  -3.17143	  -7.58164	 3.76e-03
100886482	Acceptance	  -6.72435	  -6.54291	 1.19e-07
100886482	Publication	 -16.11319	 -15.19584	 1.80e-28
100886622	Acceptance	   2.91189	   4.19803	 1.67e-13
100887410	Acceptance	   7.14403	   7.54667	 4.84e-09
100887420	Acceptance	   2.37782	   1.81665	 6.70e-02
100887420	Publication	  16.89746	  37.24708	 3.20e-02
100887595	Acceptance	  -8.75562	  -5.67665	 7.35e-42
100887595	Publication	  -0.79954	  -1.34541	 2.30e-02
100888170	Acceptance	  -0.24625	  -0.59492	 8.30e-01
100888201	Acceptance	  -5.61723	  -4.65004	 1.01e-05
100888201	Publication	  -8.88581	 -23.34024	 4.74e-74
100888554	Acceptance	  -2.87951	  -5.13291	 1.12e-01
100888554	Publication	   8.55853	  14.98438	 3.03e-09
100888704	Acceptance	  -2.47319	  -1.68875	 1.82e-06
100888704	Publication	  -5.87285	 -20.90207	1.67e-136
100888706	Acceptance	   1.48414	   3.07452	 1.40e-01
100888706	Publication	 -11.06196	 -20.25186	 1.21e-37
100888800	Acceptance	   0.87053	   0.96483	 9.94e-06
100888800	Publication	   2.82675	   7.60413	 3.36e-35
100889025	Acceptance	  -4.67211	  -3.97541	 1.01e-04
100889025	Publication	  -6.82155	 -11.04134	 9.40e-14
100889186	Acceptance	   2.16143	   2.19494	 2.37e-02
100889186	Publication	  -7.19852	 -15.82292	1.23e-179
100890575	Acceptance	   9.63794	   8.13368	 2.37e-71
100890575	Publication	   0.59786	   1.43892	 1.10e-03
100890581	Acceptance	   2.16772	   1.76890	 2.08e-05
100890581	Publication	  -5.24224	 -15.45676	7.81e-131
100890606	Acceptance	   5.45014	   2.74256	 1.77e-01
100890606	Publication	  -9.08358	  -7.74719	 1.79e-04
100890618	Acceptance	 -18.86684	 -16.34775	 2.13e-05
100890618	Publication	  11.95448	  20.08973	 2.07e-02
100890690	Acceptance	  -1.12068	  -1.11787	 7.72e-01
100891112	Acceptance	   4.47933	  22.30799	 5.30e-30
100891853	Acceptance	  -3.61017	  -2.43258	 4.57e-01
100891857	Acceptance	  -7.30060	  -4.33045	 1.22e-01
100891857	Publication	  22.73436	  23.96889	 1.26e-08
100892712	Acceptance	   2.86003	   1.94380	 1.18e-04
100892712	Publication	 -17.09376	 -19.18415	 1.26e-99
100892857	Acceptance	   2.95565	   1.58459	 2.44e-02
100892857	Publication	  -5.90111	 -13.52092	 1.48e-66
100892858	Acceptance	  -0.64949	  -1.04267	 1.33e-02
100892858	Publication	  -1.45296	  -3.06192	 1.18e-28
100893225	Acceptance	  -3.69807	  -4.20087	 7.51e-03
100893225	Publication	 -26.35867	 -51.14072	 8.03e-48
100893243	Acceptance	  -1.68698	  -2.45987	 1.47e-02
100893243	Publication	 -10.17930	 -14.97054	 6.09e-70
100893534	Acceptance	  -9.36511	 -20.12308	 7.90e-04
100893612	Acceptance	   1.19933	   0.81318	 6.57e-01
100893612	Publication	   0.65122	   0.91717	 5.08e-01
100895309	Acceptance	  -7.54896	  -5.84796	 2.86e-02
100895309	Publication	  -8.07168	 -13.63700	 6.06e-07
100895975	Acceptance	  -3.88770	  -2.77266	 2.12e-02
100895975	Publication	   1.15750	   0.60331	 6.50e-01
100896531	Acceptance	  -4.26144	  -3.63234	 2.53e-01
100896531	Publication	   2.37713	   3.25479	 4.21e-01
100897261	Acceptance	 -21.73246	  -8.78617	 4.01e-15
100897329	Publication	  -2.31349	  -2.76540	 6.39e-02
100897392	Publication	  16.03162	  22.27864	 5.51e-12
100897395	Acceptance	  10.57248	  14.95590	 5.01e-04
100897395	Publication	   5.31686	  10.95190	 7.08e-06
100898211	Acceptance	  -5.51701	  -4.72684	 1.44e-01
100898211	Publication	 -11.30195	 -32.33425	 3.92e-06
100898657	Acceptance	  -0.65327	  -0.47228	 2.50e-01
100898657	Publication	  -7.50749	 -11.64075	 6.29e-77
100898731	Acceptance	   2.78151	   2.56848	 1.18e-01
100898731	Publication	 -22.08218	 -56.17631	 4.60e-48
100898744	Acceptance	  -7.22063	  -4.77857	 2.32e-05
100898744	Publication	 -10.90984	 -18.24487	 1.64e-57
100898759	Acceptance	  -2.48986	  -2.03586	 5.58e-07
100898759	Publication	  -9.86734	  -9.59519	 2.52e-87
100898843	Acceptance	  -8.55607	  -4.98215	 2.64e-11
100898843	Publication	  -7.37393	 -18.63384	 8.08e-89
100898849	Acceptance	  -2.33569	  -1.56650	 9.74e-02
100898849	Publication	  -9.76840	 -21.13957	5.73e-115
